Asset ID,Title,Original Language,Asset Type,Episode Number,Season Number,Synopsis,Summary,Rating Body; Value,Cast Name; Role,External ID; Source,Genre,Keywords,Provider,Release Date,Video File Location,Duration,Graphic File Format,Graphic File Location,FrameRate,Subtitle File Location,Season Title,Total Episodes,Season Genre,Season Synopsis,Season Summary,Season Release Date,Series ID,Series Title,Series Synopsis,Series Summary,Cue points,Segments,Titled portrait poster URL,Untitled portrait poster URL,Titled landscape poster URL,Untitled landscape poster URL,Titled thumbnail URL,Untitled thumbnail URL,Stillcut URL,Titled season portrait poster URL,Untitled season portrait poster URL,Titled season landscape poster URL,Untitled season landscape poster URL,Titled season thumbnail URL,Untitled season thumbnail URL,Titled series portrait poster URL,Titled series thumbnail URL,Untitled series portrait poster URL,Titled series landscape poster URL,Untitled series landscape poster URL,Untitled series thumbnail URL,Rights Start Window,Rights End Window,Territory Includes,Territory Excludes,Service Type,Platforms
EXTVP-000870,The Bear Necessities,English,Episode,11,1,Join conservationist Ivan Carter as he seeks solutions to create a balanced wildlife ecosystem!,"Bear research informs biologists how best to protect the species, but gathering data requires collaring them. And the best way is to crawl into their dens while they hibernate and dart them. ",Not Rated;TV-PG,Ivan Carter;Creator|Ivan Carter;Host|Ivan Carter;Producer|Sean Viljoen;Director|Sean Viljoen;Producer|Sean Whitley;Producer,SH044587550000;Gracenote,"Action,Adventure,Animals,Educational,Nature","asleep,bear,Carter,collar,conservation,crawl,cubs,den,expanding,growing,head,healthy,frontline,Ivan,jab,Jeff,population,Oklahoma,syringe,warm,weather,earth day,earthx,earthxtv,environment,environmental,environmentalist,sustainability,sustainable,eco-friendly,green,wildlife,educational,ivan,carter,ivan carter",EarthxTV,12/14/22,s3://Media/S3/erthx/Defenders_of_the_Wild/EXTVP-000870.mov,00:22:59;29,,,29.97, ,Defenders of the Wild,13,"Action,Adventure,Animals,Educational,Nature",Join conservationist Ivan Carter as he seeks solutions to create a balanced wildlife ecosystem!,"Get ready for Wildlife Guide Ivan Carter, as he explores the planet to find solutions to create a balanced wildlife ecosystem! Experts join Carter to spotlight the conservation efforts happening worldwide. Ready! Set! Adventure!",7/13/22,100019,Defenders of the Wild,Join conservationist Ivan Carter as he seeks solutions to create a balanced wildlife ecosystem!,"Get ready for Wildlife Guide Ivan Carter, as he explores the planet to find solutions to create a balanced wildlife ecosystem! Experts join Carter to spotlight the conservation efforts happening worldwide. Ready! Set! Adventure!","01:08:00;16,01:13:33;29,01:18:04;28",,s3://Images/S3/erthx/DOW-S01-XTRA-ENG-KeyArt-Banner-2160x2880.jpg,s3://Images/S3/erthx/DOW-S01-KeyArt-Iconic-2160x2880.jpg,s3://Images/S3/erthx/DOW-S01-PLEX-ENG-KeyArt-Banner-3840x2160.jpg,s3://Images/S3/erthx/DOW-S01-KeyArt-Iconic-3840x2160.jpg,s3://Images/S3/erthx/DOW-S01-PLEX-ENG-KeyArt-Banner-3840x2160.jpg,s3://Images/S3/erthx/DOW-S01-KeyArt-Iconic-3840x2160.jpg,s3://Images/S3/erthx/DOW-S01-E11-Thumbnail.jpg,s3://Images/S3/erthx/DOW-S01-XTRA-ENG-KeyArt-Banner-2160x2880.jpg,s3://Images/S3/erthx/DOW-S01-KeyArt-Iconic-2160x2880.jpg,s3://Images/S3/erthx/DOW-S01-PLEX-ENG-KeyArt-Banner-3840x2160.jpg,s3://Images/S3/erthx/DOW-S01-KeyArt-Iconic-3840x2160.jpg,s3://Images/S3/erthx/DOW-S01-PLEX-ENG-KeyArt-Banner-3840x2160.jpg,s3://Images/S3/erthx/DOW-S01-KeyArt-Iconic-3840x2160.jpg,s3://Images/S3/erthx/DOW-S01-XTRA-ENG-KeyArt-Banner-2160x2880.jpg,s3://Images/S3/erthx/DOW-S01-PLEX-ENG-KeyArt-Banner-3840x2160.jpg,s3://Images/S3/erthx/DOW-S01-KeyArt-Iconic-2160x2880.jpg,s3://Images/S3/erthx/DOW-S01-PLEX-ENG-KeyArt-Banner-3840x2160.jpg,s3://Images/S3/erthx/DOW-S01-KeyArt-Iconic-3840x2160.jpg,s3://Images/S3/erthx/DOW-S01-E11-Thumbnail.jpg,10/1/24,6/30/25,US,,VOD,Fire TV
EXTVP-000873,Deer in The Frigid Prairie,English,Episode,13,1,Join conservationist Ivan Carter as he seeks solutions to create a balanced wildlife ecosystem!,"White-tailed deer are synonymous with America, yet few know what's required to manage its population. Ivan joins the team in South Dakota to collar whitetail deer to study their survival rates.",Not Rated;TV-PG,Ivan Carter;Creator|Ivan Carter;Host|Ivan Carter;Producer|Sean Viljoen;Director|Sean Viljoen;Producer|Sean Whitley;Producer,SH044587550000;Gracenote,"Action,Adventure,Animals,Educational,Nature","biologists,animal,animals,capture,Carter,deer,chopper,collar,collaring,conditions,conservation,Dakota,frigid,helicopter,Ivan,Mike,net,nets,quota,weather,white-tail,earth day,earthx,earthxtv,environment,environmental,environmentalist,sustainability,sustainable,eco-friendly,green,wildlife,educational,ivan,carter,ivan carter",EarthxTV,12/28/22,s3://Media/S3/erthx/Defenders_of_the_Wild/EXTVP-000873.mov,00:22:59;29,,,29.97, ,Defenders of the Wild,13,"Action,Adventure,Animals,Educational,Nature",Join conservationist Ivan Carter as he seeks solutions to create a balanced wildlife ecosystem!,"Get ready for Wildlife Guide Ivan Carter, as he explores the planet to find solutions to create a balanced wildlife ecosystem! Experts join Carter to spotlight the conservation efforts happening worldwide. Ready! Set! Adventure!",7/13/22,100019,Defenders of the Wild,Join conservationist Ivan Carter as he seeks solutions to create a balanced wildlife ecosystem!,"Get ready for Wildlife Guide Ivan Carter, as he explores the planet to find solutions to create a balanced wildlife ecosystem! Experts join Carter to spotlight the conservation efforts happening worldwide. Ready! Set! Adventure!","01:08:00;17,01:13:15;00,01:17:59;13",,s3://Images/S3/erthx/DOW-S01-XTRA-ENG-KeyArt-Banner-2160x2880.jpg,s3://Images/S3/erthx/DOW-S01-KeyArt-Iconic-2160x2880.jpg,s3://Images/S3/erthx/DOW-S01-PLEX-ENG-KeyArt-Banner-3840x2160.jpg,s3://Images/S3/erthx/DOW-S01-KeyArt-Iconic-3840x2160.jpg,s3://Images/S3/erthx/DOW-S01-PLEX-ENG-KeyArt-Banner-3840x2160.jpg,s3://Images/S3/erthx/DOW-S01-KeyArt-Iconic-3840x2160.jpg,s3://Images/S3/erthx/DOW-S01-E13-Thumbnail.jpg,s3://Images/S3/erthx/DOW-S01-XTRA-ENG-KeyArt-Banner-2160x2880.jpg,s3://Images/S3/erthx/DOW-S01-KeyArt-Iconic-2160x2880.jpg,s3://Images/S3/erthx/DOW-S01-PLEX-ENG-KeyArt-Banner-3840x2160.jpg,s3://Images/S3/erthx/DOW-S01-KeyArt-Iconic-3840x2160.jpg,s3://Images/S3/erthx/DOW-S01-PLEX-ENG-KeyArt-Banner-3840x2160.jpg,s3://Images/S3/erthx/DOW-S01-KeyArt-Iconic-3840x2160.jpg,s3://Images/S3/erthx/DOW-S01-XTRA-ENG-KeyArt-Banner-2160x2880.jpg,s3://Images/S3/erthx/DOW-S01-PLEX-ENG-KeyArt-Banner-3840x2160.jpg,s3://Images/S3/erthx/DOW-S01-KeyArt-Iconic-2160x2880.jpg,s3://Images/S3/erthx/DOW-S01-PLEX-ENG-KeyArt-Banner-3840x2160.jpg,s3://Images/S3/erthx/DOW-S01-KeyArt-Iconic-3840x2160.jpg,s3://Images/S3/erthx/DOW-S01-E13-Thumbnail.jpg,10/1/24,6/30/25,US,,VOD,Fire TV
EXTVP-000903,Elephants & Humans Sharing Spaces,English,Episode,10,1,Join conservationist Ivan Carter as he seeks solutions to create a balanced wildlife ecosystem!,"Human-wildlife conflict is prevalent across Africa. To mitigate conflicts, Ivan joins Roger Whittall to collar bull elephants to create an early warning system for surrounding communities. ",Not Rated;TV-PG,Ivan Carter;Creator|Ivan Carter;Host|Ivan Carter;Producer|Sean Viljoen;Director|Sean Viljoen;Producer|Sean Whitley;Producer,SH044587550000;Gracenote,"Action,Adventure,Animals,Educational,Nature","animal,animals,bull,bulls,Carter,dart,collar,collaring,community,conflict,crops,elephant,elephants,land,human,Humani,Ivan,people,stress,track,trunk,welfare,wildlife,earth day,earthx,earthxtv,environment,environmental,environmentalist,conservation,sustainability,sustainable,eco-friendly,green,educational,ivan,carter,ivan carter",EarthxTV,12/4/22,s3://Media/S3/erthx/Defenders_of_the_Wild/EXTVP-000903.mov,00:22:59;29,,,29.97, ,Defenders of the Wild,13,"Action,Adventure,Animals,Educational,Nature",Join conservationist Ivan Carter as he seeks solutions to create a balanced wildlife ecosystem!,"Get ready for Wildlife Guide Ivan Carter, as he explores the planet to find solutions to create a balanced wildlife ecosystem! Experts join Carter to spotlight the conservation efforts happening worldwide. Ready! Set! Adventure!",7/13/22,100019,Defenders of the Wild,Join conservationist Ivan Carter as he seeks solutions to create a balanced wildlife ecosystem!,"Get ready for Wildlife Guide Ivan Carter, as he explores the planet to find solutions to create a balanced wildlife ecosystem! Experts join Carter to spotlight the conservation efforts happening worldwide. Ready! Set! Adventure!","01:08:11;00,01:13:10;29,01:16:37;29",,s3://Images/S3/erthx/DOW-S01-XTRA-ENG-KeyArt-Banner-2160x2880.jpg,s3://Images/S3/erthx/DOW-S01-KeyArt-Iconic-2160x2880.jpg,s3://Images/S3/erthx/DOW-S01-PLEX-ENG-KeyArt-Banner-3840x2160.jpg,s3://Images/S3/erthx/DOW-S01-KeyArt-Iconic-3840x2160.jpg,s3://Images/S3/erthx/DOW-S01-PLEX-ENG-KeyArt-Banner-3840x2160.jpg,s3://Images/S3/erthx/DOW-S01-KeyArt-Iconic-3840x2160.jpg,s3://Images/S3/erthx/DOW-S01-E10-Thumbnail.jpg,s3://Images/S3/erthx/DOW-S01-XTRA-ENG-KeyArt-Banner-2160x2880.jpg,s3://Images/S3/erthx/DOW-S01-KeyArt-Iconic-2160x2880.jpg,s3://Images/S3/erthx/DOW-S01-PLEX-ENG-KeyArt-Banner-3840x2160.jpg,s3://Images/S3/erthx/DOW-S01-KeyArt-Iconic-3840x2160.jpg,s3://Images/S3/erthx/DOW-S01-PLEX-ENG-KeyArt-Banner-3840x2160.jpg,s3://Images/S3/erthx/DOW-S01-KeyArt-Iconic-3840x2160.jpg,s3://Images/S3/erthx/DOW-S01-XTRA-ENG-KeyArt-Banner-2160x2880.jpg,s3://Images/S3/erthx/DOW-S01-PLEX-ENG-KeyArt-Banner-3840x2160.jpg,s3://Images/S3/erthx/DOW-S01-KeyArt-Iconic-2160x2880.jpg,s3://Images/S3/erthx/DOW-S01-PLEX-ENG-KeyArt-Banner-3840x2160.jpg,s3://Images/S3/erthx/DOW-S01-KeyArt-Iconic-3840x2160.jpg,s3://Images/S3/erthx/DOW-S01-E10-Thumbnail.jpg,10/1/24,6/30/25,US,,VOD,Fire TV
EXTVP-000989,Game Capture: Snares & Tactics,English,Episode,12,1,Join conservationist Ivan Carter as he seeks solutions to create a balanced wildlife ecosystem!,"Some African countries allow for private ownership of wildlife, spurring on capture of animals to rejuvenate fauna of the land. Join Ivan's team as they capture species with unique high stake methods.",Not Rated;TV-PG,Ivan Carter;Creator|Ivan Carter;Host|Ivan Carter;Producer|Sean Viljoen;Director|Sean Viljoen;Producer|Sean Whitley;Producer,SH044587550000;Gracenote,"Action,Adventure,Animals,Educational,Nature","animal,animals,boma,buffalo,capture,Carter,catch,catching,curtain,conservation,game,giraffe,helicopter,hope,Ivan,people,species,trick,wildlife,earth day,earthx,earthxtv,environment,environmental,environmentalist,sustainability,sustainable,eco-friendly,green,educational,ivan,carter,ivan carter",EarthxTV,12/21/22,s3://Media/S3/erthx/Defenders_of_the_Wild/EXTVP-000989.mov,00:22:59;29,,,29.97, ,Defenders of the Wild,13,"Action,Adventure,Animals,Educational,Nature",Join conservationist Ivan Carter as he seeks solutions to create a balanced wildlife ecosystem!,"Get ready for Wildlife Guide Ivan Carter, as he explores the planet to find solutions to create a balanced wildlife ecosystem! Experts join Carter to spotlight the conservation efforts happening worldwide. Ready! Set! Adventure!",7/13/22,100019,Defenders of the Wild,Join conservationist Ivan Carter as he seeks solutions to create a balanced wildlife ecosystem!,"Get ready for Wildlife Guide Ivan Carter, as he explores the planet to find solutions to create a balanced wildlife ecosystem! Experts join Carter to spotlight the conservation efforts happening worldwide. Ready! Set! Adventure!","01:08:53;26,01:13:23;10,01:17:58;16",,s3://Images/S3/erthx/DOW-S01-XTRA-ENG-KeyArt-Banner-2160x2880.jpg,s3://Images/S3/erthx/DOW-S01-KeyArt-Iconic-2160x2880.jpg,s3://Images/S3/erthx/DOW-S01-PLEX-ENG-KeyArt-Banner-3840x2160.jpg,s3://Images/S3/erthx/DOW-S01-KeyArt-Iconic-3840x2160.jpg,s3://Images/S3/erthx/DOW-S01-PLEX-ENG-KeyArt-Banner-3840x2160.jpg,s3://Images/S3/erthx/DOW-S01-KeyArt-Iconic-3840x2160.jpg,s3://Images/S3/erthx/DOW-S01-E12-Thumbnail.jpg,s3://Images/S3/erthx/DOW-S01-XTRA-ENG-KeyArt-Banner-2160x2880.jpg,s3://Images/S3/erthx/DOW-S01-KeyArt-Iconic-2160x2880.jpg,s3://Images/S3/erthx/DOW-S01-PLEX-ENG-KeyArt-Banner-3840x2160.jpg,s3://Images/S3/erthx/DOW-S01-KeyArt-Iconic-3840x2160.jpg,s3://Images/S3/erthx/DOW-S01-PLEX-ENG-KeyArt-Banner-3840x2160.jpg,s3://Images/S3/erthx/DOW-S01-KeyArt-Iconic-3840x2160.jpg,s3://Images/S3/erthx/DOW-S01-XTRA-ENG-KeyArt-Banner-2160x2880.jpg,s3://Images/S3/erthx/DOW-S01-PLEX-ENG-KeyArt-Banner-3840x2160.jpg,s3://Images/S3/erthx/DOW-S01-KeyArt-Iconic-2160x2880.jpg,s3://Images/S3/erthx/DOW-S01-PLEX-ENG-KeyArt-Banner-3840x2160.jpg,s3://Images/S3/erthx/DOW-S01-KeyArt-Iconic-3840x2160.jpg,s3://Images/S3/erthx/DOW-S01-E12-Thumbnail.jpg,10/1/24,6/30/25,US,,VOD,Fire TV
EXTVP-001089,Stu vs Goliath,English,Episode,8,1,Australia's busiest snake-catching team tackles some of the most venomous snakes in the world!,See Olivia make a startling discovery when removing a Carpet Python from a backyard! Stuart and Jess face a giant Lace Monitor that's been terrorizing a family's chickens.,Not Rated;TV-PG,Mick Bender;Talent|Olivia Degn;Talent|Steven Geddes;Director|Stuart Mckenzie;Producer|Stuart Mckenzie;Talent|Johnny Nicol;Producer|Adele Psaila;Talent|David Quarrell;Producer|Jess Schmidt;Talent|Chris Soul;Talent|Colin Thrupp;Producer,SH042966450000;Gracenote,"Action,Animals","earthx,earthxtv,sustainability,sustainable,earth day,conservation,environment,environmental,green,nature,natural,Eco-friendly,snake,Australia,wrangle,action,wildlife,Wildlife Rescue,venomous,deadly,animals,catch,capture,relocate,python,wildlife conflict,dangerous,danger,yard,chicken,family,Scary",Beyond Rights Limited,11/2/21,s3://Media/S3/erthx/Aussie_Snake_Wranglers/EXTVP-001089.mov,00:22:07;29,,,29.97, ,Aussie Snake Wranglers,16,"Action,Animals",Australia's busiest snake-catching team tackles some of the most venomous snakes in the world!,"An investigative series with bite, ""Aussie Snake Wranglers"" follows the busiest snake-catching team in Australia as it tackles some of the most venomous snakes in the world!  ",9/14/21,100003,Aussie Snake Wranglers,Australia's busiest snake-catching team tackles some of the most venomous snakes in the world!,"An investigative series with bite, ""Aussie Snake Wranglers"" follows the busiest snake-catching team in Australia as it tackles some of the most venomous snakes in the world!  ","01:08:02;06,01:15:26;17,01:18:45;17",,s3://Images/S3/erthx/ASW-S01-KeyArt-Banner-2160x2880.jpg,s3://Images/S3/erthx/ASW-S01-KeyArt-Iconic-2160x2880.jpg,s3://Images/S3/erthx/ASW-S01-KeyArt-Banner-3840x2160.jpg,s3://Images/S3/erthx/ASW-S01-KeyArt-Iconic-3840x2160.jpg,s3://Images/S3/erthx/ASW-S01-KeyArt-Banner-3840x2160.jpg,s3://Images/S3/erthx/ASW-S01-KeyArt-Iconic-3840x2160.jpg,s3://Images/S3/erthx/ASW-S01-E08-Lace-Monitor-Head-CloseUp.jpg,s3://Images/S3/erthx/ASW-S01-KeyArt-Banner-2160x2880.jpg,s3://Images/S3/erthx/ASW-S01-KeyArt-Iconic-2160x2880.jpg,s3://Images/S3/erthx/ASW-S01-KeyArt-Banner-3840x2160.jpg,s3://Images/S3/erthx/ASW-S01-KeyArt-Iconic-3840x2160.jpg,s3://Images/S3/erthx/ASW-S01-KeyArt-Banner-3840x2160.jpg,s3://Images/S3/erthx/ASW-S01-KeyArt-Iconic-3840x2160.jpg,s3://Images/S3/erthx/ASW-S01-KeyArt-Banner-2160x2880.jpg,s3://Images/S3/erthx/ASW-S01-KeyArt-Banner-3840x2160.jpg,s3://Images/S3/erthx/ASW-S01-KeyArt-Iconic-2160x2880.jpg,s3://Images/S3/erthx/ASW-S01-KeyArt-Banner-3840x2160.jpg,s3://Images/S3/erthx/ASW-S01-KeyArt-Iconic-3840x2160.jpg,s3://Images/S3/erthx/ASW-S01-E08-Lace-Monitor-Head-CloseUp.jpg,10/1/24,6/30/25,US,,VOD,Fire TV
EXTVP-001090,A Deadly Bite,English,Episode,9,1,Australia's busiest snake-catching team tackles some of the most venomous snakes in the world!,Shocks and surprises are in store when Jess and Stuart get called out to remove a snake from a pool. It's code red when one of Stuart's snake catchers gets bitten by an Eastern Brown Snake!,Not Rated;TV-PG,Mick Bender;Talent|Olivia Degn;Talent|Steven Geddes;Director|Stuart Mckenzie;Producer|Stuart Mckenzie;Talent|Johnny Nicol;Producer|Adele Psaila;Talent|David Quarrell;Producer|Jess Schmidt;Talent|Chris Soul;Talent|Colin Thrupp;Producer,SH042966450000;Gracenote,"Action,Animals","earthx,earthxtv,sustainability,sustainable,earth day,conservation,environment,environmental,green,nature,natural,Eco-friendly,snake,Australia,wrangle,action,wildlife,Wildlife Rescue,venomous,deadly,animals,catch,capture,relocate,python,wildlife conflict,dangerous,danger",Beyond Rights Limited,11/9/21,s3://Media/S3/erthx/Aussie_Snake_Wranglers/EXTVP-001090.mov,00:22:07;29,,,29.97, ,Aussie Snake Wranglers,16,"Action,Animals",Australia's busiest snake-catching team tackles some of the most venomous snakes in the world!,"An investigative series with bite, ""Aussie Snake Wranglers"" follows the busiest snake-catching team in Australia as it tackles some of the most venomous snakes in the world!  ",9/14/21,100003,Aussie Snake Wranglers,Australia's busiest snake-catching team tackles some of the most venomous snakes in the world!,"An investigative series with bite, ""Aussie Snake Wranglers"" follows the busiest snake-catching team in Australia as it tackles some of the most venomous snakes in the world!  ","01:06:51;09,01:11:43;13,01:17:03;06",,s3://Images/S3/erthx/ASW-S01-KeyArt-Banner-2160x2880.jpg,s3://Images/S3/erthx/ASW-S01-KeyArt-Iconic-2160x2880.jpg,s3://Images/S3/erthx/ASW-S01-KeyArt-Banner-3840x2160.jpg,s3://Images/S3/erthx/ASW-S01-KeyArt-Iconic-3840x2160.jpg,s3://Images/S3/erthx/ASW-S01-KeyArt-Banner-3840x2160.jpg,s3://Images/S3/erthx/ASW-S01-KeyArt-Iconic-3840x2160.jpg,s3://Images/S3/erthx/ASW-S01-E09-Stuart-Jess-Holding-Large-Python.jpg,s3://Images/S3/erthx/ASW-S01-KeyArt-Banner-2160x2880.jpg,s3://Images/S3/erthx/ASW-S01-KeyArt-Iconic-2160x2880.jpg,s3://Images/S3/erthx/ASW-S01-KeyArt-Banner-3840x2160.jpg,s3://Images/S3/erthx/ASW-S01-KeyArt-Iconic-3840x2160.jpg,s3://Images/S3/erthx/ASW-S01-KeyArt-Banner-3840x2160.jpg,s3://Images/S3/erthx/ASW-S01-KeyArt-Iconic-3840x2160.jpg,s3://Images/S3/erthx/ASW-S01-KeyArt-Banner-2160x2880.jpg,s3://Images/S3/erthx/ASW-S01-KeyArt-Banner-3840x2160.jpg,s3://Images/S3/erthx/ASW-S01-KeyArt-Iconic-2160x2880.jpg,s3://Images/S3/erthx/ASW-S01-KeyArt-Banner-3840x2160.jpg,s3://Images/S3/erthx/ASW-S01-KeyArt-Iconic-3840x2160.jpg,s3://Images/S3/erthx/ASW-S01-E09-Stuart-Jess-Holding-Large-Python.jpg,10/1/24,6/30/25,US,,VOD,Fire TV
EXTVP-002353,Art’s in the Eye of the Bee-Holder,English,Episode,11,1,"As killer bees invade, one man bravely protects the people, the planet...and the bees.","Lance discovers a massive hive under the roof of a Palm Springs artist who donates the proceeds of her work to environmental causes. Later, he uncovers a swarm in an unlikely place by a swimming pool.",USA_PR;TV-PG,Lance Davis;Host|Sonja Fitzpatrick;Talent|Jessica Jimenez;Talent|Josanne Lovick;Producer|Jim O'Hara;Narrator|Wayne Page;Director|Wayne Page;Producer|Leyla Valenzuela;Talent|Sean Whitley;Producer|Rory Willis;Talent,SH046802880000;Gracenote,"Action,Adventure,Documentary","earth day,originals,bee,bees,species,conservation,killer bee,killer,invasive,invasive species,California,palm springs,coachella valley,southern california,socal,save the bees,earthx,earthxtv,original,earth,green,environment,eco-friendly,sustainable,sustainability,environmental,lance,davis,lance davis,artists,art,pool,action",EarthxTV,6/21/23,s3://Media/S3/erthx/The_Killer_Bee_Catcher/EXTVP-002353.mov,00:22:59;29,,,29.97, ,The Killer Bee Catcher,13,"Action,Adventure,Documentary","As killer bees invade, one man bravely protects the people, the planet...and the bees.","As killer bees invade, one man bravely protects the people, the planet...and the bees. Performing removals without protective clothing, Lance Davis risks his own life while preserving his mission: first, keep the people safe; then, save the bees.",4/19/23,100072,The Killer Bee Catcher,"As killer bees invade, one man bravely protects the people, the planet...and the bees.","As killer bees invade, one man bravely protects the people, the planet...and the bees. Performing removals without protective clothing, Lance Davis risks his own life while preserving his mission: first, keep the people safe; then, save the bees.","01:08:42;18,01:15:36;26,01:20:46;06",,s3://Images/S3/erthx/KBC-S01-XTRA-KeyArt-Banner-2160x2880.jpg,s3://Images/S3/erthx/KBC-S01-KeyArt-Iconic-1536x2048.jpg,s3://Images/S3/erthx/KBC-S01-PLEX-KeyArt-Banner-1920x1080.jpg,s3://Images/S3/erthx/KBC-S01-KeyArt-Iconic-1920x1080.jpg,s3://Images/S3/erthx/KBC-S01-PLEX-KeyArt-Banner-1920x1080.jpg,s3://Images/S3/erthx/KBC-S01-KeyArt-Iconic-1920x1080.jpg,s3://Images/S3/erthx/KBC-S01-E11-Thumbnail.jpg,s3://Images/S3/erthx/KBC-S01-XTRA-KeyArt-Banner-2160x2880.jpg,s3://Images/S3/erthx/KBC-S01-KeyArt-Iconic-1536x2048.jpg,s3://Images/S3/erthx/KBC-S01-PLEX-KeyArt-Banner-1920x1080.jpg,s3://Images/S3/erthx/KBC-S01-KeyArt-Iconic-1920x1080.jpg,s3://Images/S3/erthx/KBC-S01-PLEX-KeyArt-Banner-1920x1080.jpg,s3://Images/S3/erthx/KBC-S01-KeyArt-Iconic-1920x1080.jpg,s3://Images/S3/erthx/KBC-S01-XTRA-KeyArt-Banner-2160x2880.jpg,s3://Images/S3/erthx/KBC-S01-PLEX-KeyArt-Banner-1920x1080.jpg,s3://Images/S3/erthx/KBC-S01-KeyArt-Iconic-1536x2048.jpg,s3://Images/S3/erthx/KBC-S01-PLEX-KeyArt-Banner-1920x1080.jpg,s3://Images/S3/erthx/KBC-S01-KeyArt-Iconic-1920x1080.jpg,s3://Images/S3/erthx/KBC-S01-E11-Thumbnail.jpg,10/1/24,6/30/25,US,,VOD,Fire TV
EXTVP-002354,It’s Raining Cats & Bees,English,Episode,12,1,"As killer bees invade, one man bravely protects the people, the planet...and the bees.","Lance visits a neighbor who has A LOT of cats, & the team extracts an underground beehive before taking a road trip to a bee apiary. However, things take a dark turn at nightfall when tragedy strikes.",USA_PR;TV-PG,Lance Davis;Host|Sonja Fitzpatrick;Talent|Jessica Jimenez;Talent|Josanne Lovick;Producer|Jim O'Hara;Narrator|Wayne Page;Director|Wayne Page;Producer|Leyla Valenzuela;Talent|Sean Whitley;Producer|Rory Willis;Talent,SH046802880000;Gracenote,"Action,Adventure,Documentary","earth day,originals,bee,bees,species,conservation,killer bee,killer,invasive,invasive species,California,palm springs,coachella valley,southern california,socal,save the bees,earthx,earthxtv,original,earth,green,environment,eco-friendly,sustainable,sustainability,environmental,lance,davis,lance davis,cat,night,tragedy,action",EarthxTV,6/28/23,s3://Media/S3/erthx/The_Killer_Bee_Catcher/EXTVP-002354.mov,00:22:59;28,,,29.97, ,The Killer Bee Catcher,13,"Action,Adventure,Documentary","As killer bees invade, one man bravely protects the people, the planet...and the bees.","As killer bees invade, one man bravely protects the people, the planet...and the bees. Performing removals without protective clothing, Lance Davis risks his own life while preserving his mission: first, keep the people safe; then, save the bees.",4/19/23,100072,The Killer Bee Catcher,"As killer bees invade, one man bravely protects the people, the planet...and the bees.","As killer bees invade, one man bravely protects the people, the planet...and the bees. Performing removals without protective clothing, Lance Davis risks his own life while preserving his mission: first, keep the people safe; then, save the bees.","01:07:05;03,01:12:05;01,01:20:30;29",,s3://Images/S3/erthx/KBC-S01-XTRA-KeyArt-Banner-2160x2880.jpg,s3://Images/S3/erthx/KBC-S01-KeyArt-Iconic-1536x2048.jpg,s3://Images/S3/erthx/KBC-S01-PLEX-KeyArt-Banner-1920x1080.jpg,s3://Images/S3/erthx/KBC-S01-KeyArt-Iconic-1920x1080.jpg,s3://Images/S3/erthx/KBC-S01-PLEX-KeyArt-Banner-1920x1080.jpg,s3://Images/S3/erthx/KBC-S01-KeyArt-Iconic-1920x1080.jpg,s3://Images/S3/erthx/KBC-S01-E12-Thumbnail.jpg,s3://Images/S3/erthx/KBC-S01-XTRA-KeyArt-Banner-2160x2880.jpg,s3://Images/S3/erthx/KBC-S01-KeyArt-Iconic-1536x2048.jpg,s3://Images/S3/erthx/KBC-S01-PLEX-KeyArt-Banner-1920x1080.jpg,s3://Images/S3/erthx/KBC-S01-KeyArt-Iconic-1920x1080.jpg,s3://Images/S3/erthx/KBC-S01-PLEX-KeyArt-Banner-1920x1080.jpg,s3://Images/S3/erthx/KBC-S01-KeyArt-Iconic-1920x1080.jpg,s3://Images/S3/erthx/KBC-S01-XTRA-KeyArt-Banner-2160x2880.jpg,s3://Images/S3/erthx/KBC-S01-PLEX-KeyArt-Banner-1920x1080.jpg,s3://Images/S3/erthx/KBC-S01-KeyArt-Iconic-1536x2048.jpg,s3://Images/S3/erthx/KBC-S01-PLEX-KeyArt-Banner-1920x1080.jpg,s3://Images/S3/erthx/KBC-S01-KeyArt-Iconic-1920x1080.jpg,s3://Images/S3/erthx/KBC-S01-E12-Thumbnail.jpg,10/1/24,6/30/25,US,,VOD,Fire TV
